1756382283000,-26.885,91.037,-26.392,-20.617,96.801,42.005
1756392262000,-26.885,91.037,-26.392,-20.617,96.801,42.005
1756402242000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756412282000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756422292000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756432301000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756442311000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756452535000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756462331000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756472310000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756483663000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756494313000,-26.885,90.687,-26.392,-20.617,96.801,42.005
1756504384000,-26.885,91.061,-26.392,-20.617,96.801,42.005
1756514180000,-26.554,91.061,-26.392,-20.617,96.801,42.005
1756524526000,-26.554,91.061,-26.392,-20.617,96.801,42.005
1756534596000,-26.554,91.061,-26.392,-20.617,96.801,42.005
1756544484000,-26.554,91.409,-26.392,-20.617,96.801,42.005
1756554646000,-26.236,91.409,-26.392,-20.617,96.801,42.005
1756564473000,-26.236,91.409,-26.392,-20.617,96.801,42.005
1756573476000,-26.236,91.409,-26.392,-20.617,96.801,42.005
1756585133000,-25.925,91.409,-26.392,-20.617,96.801,42.005
1756594258000,-25.925,91.409,-26.392,-20.617,96.801,42.005
1756605489000,-25.925,91.409,-26.392,-20.617,96.801,42.005
1756616261000,-25.925,91.409,-26.392,-20.617,96.801,42.005
1756626332000,-25.925,91.409,-26.392,-20.617,96.801,42.005
1756636464000,-25.925,91.409,-26.392,-20.617,96.801,42.005
1756646413000,-25.925,91.409,-26.392,-20.617,96.801,42.005
1756654195000,-25.591,91.409,-26.392,-20.617,96.801,42.005
1756664540000,-25.591,91.409,-26.392,-20.617,96.801,42.005
1756673909000,-25.591,91.409,-26.392,-20.617,96.801,42.005
1756684438000,-25.591,91.763,-26.392,-20.617,96.801,42.005
1756694478000,-25.591,91.763,-26.392,-20.617,96.801,42.005
1756704152000,-25.243,91.763,-26.392,-20.617,96.801,42.005
1756714162000,-25.243,91.763,-26.392,-20.617,96.801,42.005
1756724751000,-25.243,92.155,-26.392,-20.617,96.801,42.005
1756734181000,-24.88,92.155,-26.392,-20.617,96.801,42.005
1756744344000,-24.88,92.155,-26.392,-20.617,96.801,42.005
