4228837594681,0.007456851,-0.010652645,0.033023197
4228842308764,-0.024501082,0.02130529,0.033023197
4228848494723,-0.05752428,0.05539375,0.02876214
4228851974806,-0.08522116,0.084155895,0.02876214
4228857548848,-0.11824436,0.111852765,0.033023197
4228861805973,-0.11824436,0.111852765,0.033023197
4228866805973,-0.10226539,0.10013486,0.040480047
4228868559639,-0.10226539,0.10013486,0.040480047
4228871934056,-0.10226539,0.10013486,0.040480047
4228877490639,-0.05752428,0.06711166,0.043675844
4228882702889,-0.05752428,0.06711166,0.043675844
4228888948223,-0.008522116,0.036218993,0.039414786
4228892379056,-0.008522116,0.036218993,0.039414786
4228898114056,0.034088463,0.01917476,0.03089267
4228903188265,0.034088463,0.01917476,0.03089267
4228909583973,0.06498113,0.011717909,0.02876214
4228912414473,0.06498113,0.011717909,0.02876214
4228918700431,0.07669904,0.020240024,0.039414786
4228921999140,0.07669904,0.020240024,0.039414786
4228926999140,0.080960095,0.03195793,0.05219796
4228929057765,0.080960095,0.03195793,0.05219796
4228932321181,0.080960095,0.03195793,0.05219796
4228937989598,0.082025364,0.036218993,0.06711166
4228942327723,0.082025364,0.036218993,0.06711166
4228947327723,0.080960095,0.037284255,0.068176925
4228949028348,0.080960095,0.037284255,0.068176925
4228952375431,0.080960095,0.037284255,0.068176925
4228958067223,0.07989483,0.03195793,0.06391586
4228963064265,0.07989483,0.03195793,0.06391586
4228969291223,0.083090626,0.018109497,0.066046394
4228972364765,0.08735169,0.013848438,0.066046394
4228978104640,0.09161274,0.011717909,0.06391586
4228982356390,0.0958738,0.010652645,0.06391586
4228987356390,0.099069595,0.007456851,0.066046394
4228989062765,0.099069595,0.007456851,0.066046394
4228992374556,0.10013486,0.0053263223,0.068176925
4228998098973,0.0958738,0.0,0.07350325
4229002422265,0.08841695,-0.004261058,0.07456851
4229007422265,0.07882957,-0.0063915867,0.07563378
4229009149098,0.07882957,-0.0063915867,0.07563378
4229012406681,0.068176925,-0.0063915867,0.07669904
4229018453223,0.056459017,-0.0010652645,0.0777643
4229023155681,0.04580637,0.0053263223,0.0777643
4229028155681,0.03834952,0.014913702,0.0777643
4229029702348,0.03834952,0.014913702,0.0777643
4229032476056,0.03089267,0.022370555,0.07882957
4229038591056,0.024501082,0.029827405,0.082025364
4229042343348,0.02130529,0.036218993,0.08522116
4229047343348,0.020240024,0.039414786,0.08948222
4229049082348,0.020240024,0.039414786,0.08948222
4229052141848,0.023435818,0.039414786,0.094808534
