54466924381000,-42.811,-15.37,-50.041
54466934391000,-42.811,-15.37,-50.041
54466944400000,-42.811,-15.37,-50.041
54466954410000,-42.811,-15.37,-50.041
54466964420000,-42.811,-15.37,-50.041
54466974399000,-42.811,-15.37,-50.041
54466984409000,-42.811,-15.37,-50.041
54466994419000,-42.811,-15.37,-50.041
54467004428000,-42.811,-15.37,-50.041
54467014438000,-42.811,-15.37,-50.041
54467026737000,-42.811,-15.37,-50.041
54467035221000,-42.811,-15.37,-50.041
54467047183000,-42.811,-15.37,-50.041
54467059116000,-42.811,-15.37,-50.041
54467066562000,-42.811,-15.37,-50.041
54467075778000,-42.811,-15.37,-50.041
54467087985000,-42.811,-15.37,-50.041
54467099277000,-42.477,-15.37,-50.041
54467108493000,-42.477,-15.37,-50.041
54467116611000,-42.477,-15.068,-50.416
54467128452000,-42.477,-15.068,-50.416
54467138339000,-42.158,-15.068,-50.416
54467148227000,-42.158,-15.068,-50.416
54467158390000,-42.158,-15.068,-50.416
54467168247000,-42.158,-15.068,-50.416
54467178653000,-41.807,-15.068,-50.776
54467188968000,-41.807,-15.068,-50.776
54467198795000,-41.807,-15.068,-50.776
54467207035000,-41.807,-14.72,-50.776
54467217411000,-41.453,-14.72,-51.1
54467228916000,-41.453,-14.72,-51.1
54467236484000,-41.453,-14.72,-51.1
54467247470000,-41.453,-14.72,-51.403
54467257511000,-41.07,-14.72,-51.403
54467267124000,-41.07,-14.72,-51.403
54467278293000,-41.07,-14.72,-51.403
54467287479000,-41.07,-14.72,-51.771
54467296207000,-40.727,-14.72,-51.771
54467307559000,-40.727,-14.72,-51.771
54467316989000,-40.727,-14.72,-51.771
54467327213000,-40.727,-14.72,-51.771
54467337589000,-40.727,-14.72,-51.771
54467347507000,-40.727,-14.72,-51.771
54467357578000,-40.727,-14.72,-51.771
54467367496000,-40.727,-14.72,-51.771
54467375980000,-40.727,-14.72,-51.771
54467386630000,-40.727,-15.087,-51.771
54467399021000,-40.727,-15.087,-51.771
54467407627000,-40.727,-15.087,-51.771
54467417575000,-40.727,-15.492,-51.771
54467427677000,-40.727,-15.492,-51.771
54467435764000,-40.727,-15.798,-52.081
54467447788000,-40.727,-15.798,-52.081
54467458225000,-40.727,-16.107,-52.081
54467466129000,-40.727,-16.107,-52.081
54467478397000,-40.727,-16.107,-52.081
54467486301000,-40.396,-16.566,-52.081
54467498416000,-40.396,-16.566,-52.081
54467508335000,-40.396,-16.868,-52.467
54467518527000,-40.396,-16.868,-52.467
54467528568000,-40.093,-16.868,-52.467
54467538272000,-40.093,-17.279,-52.769
54467549137000,-40.093,-17.279,-52.769
54467555820000,-39.743,-17.279,-52.769
54467565982000,-39.743,-17.617,-53.089
54467576023000,-39.743,-17.617,-53.089
54467587467000,-39.743,-17.617,-53.089
54467596622000,-39.389,-17.961,-53.089
54467607608000,-39.389,-17.961,-53.089
54467617404000,-39.389,-17.961,-53.437
54467628238000,-39.389,-18.302,-53.437
54467638584000,-39.035,-18.302,-53.437
54467647586000,-39.035,-18.302,-53.437
54467657810000,-39.035,-18.74,-53.437
54467668308000,-39.035,-18.74,-53.437
54467677463000,-39.035,-18.74,-53.437
54467687473000,-39.035,-19.143,-53.437
54467698215000,-39.035,-19.143,-53.437
54467707248000,-39.035,-19.143,-53.437
54467716495000,-39.035,-19.583,-53.437
54467725528000,-39.035,-19.583,-53.437
54467736515000,-39.035,-19.583,-53.045
54467748386000,-39.035,-20.019,-53.045
54467758396000,-39.035,-20.019,-53.045
54467768314000,-39.035,-20.019,-52.638
54467775669000,-39.347,-20.402,-52.638
54467786258000,-39.347,-20.402,-51.951
54467797519000,-39.347,-20.402,-51.242
54467808322000,-39.347,-20.748,-50.55
54467818607000,-39.347,-20.748,-50.094
54467826602000,-39.689,-20.748,-50.094
54467835514000,-39.689,-20.748,-49.238
54467845584000,-39.689,-20.748,-49.238
54467857547000,-39.689,-20.748,-48.341
54467866916000,-39.689,-21.052,-48.341
54467876407000,-39.689,-21.052,-47.715
54467888217000,-39.689,-21.052,-47.715
54467896762000,-39.689,-21.052,-47.715
54467908328000,-39.689,-21.052,-46.778
54467916202000,-39.689,-21.052,-46.778
54467925785000,-39.689,-20.73,-45.663
54467935672000,-39.689,-20.73,-46.301
54467945713000,-39.689,-20.73,-45.841
54467955875000,-39.689,-20.407,-45.841
54467965702000,-39.689,-20.407,-45.841
54467975711000,-39.689,-20.407,-45.841
54467987186000,-39.689,-20.092,-45.841
54467995914000,-39.689,-20.092,-45.527
54468005405000,-39.689,-20.092,-45.527
54468015415000,-39.329,-19.721,-45.086
54468025394000,-39.329,-19.721,-45.086
54468035617000,-39.329,-19.721,-44.731
54468045566000,-39.025,-19.721,-44.328
54468055515000,-39.025,-19.721,-43.824
54468065525000,-39.025,-19.721,-43.368
54468075534000,-38.618,-19.721,-42.398
54468085910000,-38.618,-19.721,-42.398
54468095859000,-38.618,-19.721,-41.13
54468105808000,-38.24,-19.721,-40.534
54468115848000,-38.24,-19.721,-39.872
54468125797000,-38.24,-19.721,-39.282
54468137149000,-37.887,-19.721,-38.696
54468145542000,-37.887,-19.721,-37.492
54468158145000,-37.887,-19.721,-37.492
54468172397000,-37.528,-19.721,-37.928
54468178684000,-37.528,-19.721,-37.158
54468187381000,-37.211,-19.721,-37.463
54468199161000,-37.211,-19.721,-37.127
54468209049000,-36.804,-19.721,-37.466
54468219608000,-36.212,-19.721,-37.466
54468229404000,-35.258,-18.911,-36.875
54468237857000,-34.242,-17.93,-37.208
54468248447000,-33.485,-16.844,-37.208
54468258274000,-32.58,-15.863,-37.208
54468268466000,-31.709,-15.174,-37.567
54468278873000,-31.106,-14.686,-37.567
54468288974000,-30.56,-14.07,-37.213
54468298740000,-30.56,-13.671,-37.213
54468309024000,-30.245,-14.07,-37.213
54468318241000,-30.245,-14.457,-36.854
54468327579000,-30.995,-14.767,-36.854
54468338932000,-31.382,-14.767,-36.854
54468347660000,-31.883,-14.767,-36.456
54468357151000,-31.553,-14.767,-36.456
54468368350000,-31.068,-14.129,-36.456
54468378543000,-30.465,-14.129,-36.456
54468388919000,-30.465,-14.439,-36.102
54468398532000,-29.771,-14.439,-36.102
54468408512000,-29.411,-14.439,-36.102
54468418888000,-28.979,-14.439,-36.102
54468426731000,-28.533,-14.112,-36.102
54468438510000,-28.208,-14.112,-36.102
54468448978000,-27.723,-14.112,-36.102
54468458988000,-27.723,-14.112,-36.102
54468468082000,-27.723,-14.112,-35.725
54468479038000,-27.723,-14.112,-35.725
54468486698000,-27.723,-14.112,-35.725
54468497989000,-27.723,-14.112,-35.725
54468506748000,-27.404,-14.112,-35.725
54468519138000,-27.404,-14.112,-35.725
54468529270000,-27.404,-14.112,-35.725
54468539066000,-27.404,-14.112,-35.725
54468548953000,-27.404,-14.112,-35.725
54468559024000,-27.404,-14.112,-35.725
54468569095000,-27.404,-14.112,-35.725
54468577732000,-27.099,-14.112,-35.725
54468589176000,-27.099,-14.447,-35.725
54468598514000,-27.099,-14.447,-35.725
54468608615000,-27.099,-14.447,-35.725
54468618656000,-27.099,-14.447,-35.725
54468627780000,-27.099,-14.447,-35.394
54468638950000,-27.099,-14.447,-35.394
54468646671000,-27.099,-14.84,-35.394
54468658603000,-27.404,-14.84,-35.394
54468668338000,-27.404,-14.84,-35.014
54468679233000,-27.404,-14.84,-35.014
54468687442000,-27.404,-15.206,-35.014
54468698795000,-27.774,-15.206,-35.014
54468708835000,-27.774,-15.206,-34.603
54468718997000,-27.774,-15.551,-34.603
54468728275000,-28.08,-15.551,-34.603
54468736423000,-28.08,-15.551,-34.274
54468746463000,-28.08,-15.872,-34.274
54468759098000,-28.08,-15.872,-34.274
54468769290000,-28.408,-15.872,-33.944
54468777927000,-28.408,-15.872,-33.944
54468788913000,-28.408,-16.246,-33.944
54468798923000,-28.408,-16.246,-33.944
54468809360000,-28.408,-16.246,-33.619
54468818943000,-28.408,-16.246,-33.619
54468828922000,-28.408,-16.246,-33.619
54468839420000,-28.408,-16.592,-33.619
54468849582000,-28.408,-16.592,-33.619
54468859653000,-28.408,-16.592,-33.619
54468869297000,-28.408,-16.592,-33.279
54468879856000,-28.408,-16.592,-33.279
54468887363000,-28.408,-16.925,-33.279
54468900211000,-28.408,-16.925,-32.978
54468909793000,-28.408,-16.925,-32.978
54468919101000,-28.408,-16.925,-32.978
54468929416000,-28.408,-16.925,-32.67
54468939426000,-28.05,-16.925,-32.67
54468949100000,-28.05,-16.925,-32.67
54468958225000,-28.05,-16.925,-32.366
54468968509000,-28.05,-16.925,-32.366
54468978641000,-27.722,-16.925,-32.366
54468988742000,-27.722,-16.925,-31.99
54468998477000,-27.722,-16.925,-31.99
54469008579000,-27.722,-16.925,-31.687
54469019565000,-27.333,-16.925,-31.687
54469026798000,-27.333,-16.925,-31.321
54469039066000,-27.333,-16.925,-31.321
54469048282000,-26.919,-16.925,-30.94
54469059696000,-26.919,-16.925,-30.94
54469069614000,-25.788,-16.925,-30.554
54469079837000,-24.786,-16.925,-30.554
54469089359000,-24.189,-16.925,-30.192
54469099643000,-23.356,-16.925,-30.192
54469109622000,-22.66,-16.61,-29.231
54469118564000,-22.122,-16.61,-28.677
54469128482000,-21.516,-16.61,-28.306
54469139621000,-20.858,-16.61,-27.999
54469149326000,-20.385,-16.61,-27.539
54469156803000,-19.592,-16.61,-27.038
54469169681000,-19.592,-16.61,-26.573
54469179660000,-19.592,-16.61,-25.891
54469189670000,-19.592,-16.61,-25.27
54469198886000,-19.017,-16.61,-24.508
54469209384000,-19.017,-16.61,-24.092
54469218204000,-18.261,-16.61,-24.092
54469229862000,-17.68,-16.61,-24.092
54469236850000,-16.731,-17.007,-24.092
54469249729000,-15.386,-17.007,-24.092
54469259952000,-13.587,-17.007,-24.444
54469269748000,-12.086,-17.346,-24.903
54469279727000,-10.443,-17.346,-24.378
54469289737000,-9.213,-17.346,-24.378
54469299472000,-8.277,-17.724,-24.378
54469309146000,-7.489,-17.724,-24.378
54469319828000,-6.808,-17.724,-24.378
54469328281000,-6.156,-18.101,-23.751
54469338840000,-6.156,-18.101,-22.665
54469349826000,-5.65,-18.449,-21.263
54469358463000,-5.65,-18.449,-19.448
54469368289000,-5.65,-18.815,-17.039
54469379825000,-5.21,-18.815,-15.223
54469389041000,-5.21,-19.535,-12.55
54469399875000,-5.21,-20.292,-10.394
54469409122000,-5.697,-20.695,-8.782
54469419834000,-6.379,-20.695,-6.216
54469429843000,-7.022,-20.695,-3.839
54469440189000,-7.557,-20.695,-1.077
54469449863000,-8.085,-20.695,1.296
54469459873000,-8.085,-20.37,3.866
54469469028000,-9.074,-19.967,6.05
54469479892000,-10.212,-19.195,8.209
54469488437000,-11.431,-17.799,10.353
54469499942000,-12.376,-15.089,12.49
54469509983000,-13.414,-12.484,15.338
54469520145000,-14.312,-9.568,17.077
54469529941000,-14.822,-6.896,17.77
54469540103000,-14.822,-4.484,18.534
54469549411000,-15.232,-2.265,21.519
54469560428000,-15.232,0.267,21.519
54469570621000,-15.232,2.571,22.52
54469578525000,-15.232,4.501,22.845
54469589420000,-15.232,5.902,23.362
54469600803000,-14.694,7.606,23.866
54469608798000,-14.372,9.111,23.866
54469620365000,-14.372,10.296,24.774
