54466924381000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54466934391000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54466944400000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54466954410000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54466964420000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54466974399000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54466984409000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54466994419000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467004428000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467014438000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467026737000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467035221000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467047183000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467059116000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467066562000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467075778000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467087985000,-68.703,75.845,-40.749,-25.892,91.215,9.292
54467099277000,-68.369,75.845,-40.749,-25.892,91.215,9.292
54467108493000,-68.369,75.845,-40.749,-25.892,91.215,9.292
54467116611000,-68.369,76.147,-41.124,-25.892,91.215,9.292
54467128452000,-68.369,76.147,-41.124,-25.892,91.215,9.292
54467138339000,-68.05,76.147,-41.124,-25.892,91.215,9.292
54467148227000,-68.05,76.147,-41.124,-25.892,91.215,9.292
54467158390000,-68.05,76.147,-41.124,-25.892,91.215,9.292
54467168247000,-68.05,76.147,-41.124,-25.892,91.215,9.292
54467178653000,-67.699,76.147,-41.484,-25.892,91.215,9.292
54467188968000,-67.699,76.147,-41.484,-25.892,91.215,9.292
54467198795000,-67.699,76.147,-41.484,-25.892,91.215,9.292
54467207035000,-67.699,76.495,-41.484,-25.892,91.215,9.292
54467217411000,-67.345,76.495,-41.808,-25.892,91.215,9.292
54467228916000,-67.345,76.495,-41.808,-25.892,91.215,9.292
54467236484000,-67.345,76.495,-41.808,-25.892,91.215,9.292
54467247470000,-67.345,76.495,-42.111,-25.892,91.215,9.292
54467257511000,-66.962,76.495,-42.111,-25.892,91.215,9.292
54467267124000,-66.962,76.495,-42.111,-25.892,91.215,9.292
54467278293000,-66.962,76.495,-42.111,-25.892,91.215,9.292
54467287479000,-66.962,76.495,-42.479,-25.892,91.215,9.292
54467296207000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467307559000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467316989000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467327213000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467337589000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467347507000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467357578000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467367496000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467375980000,-66.619,76.495,-42.479,-25.892,91.215,9.292
54467386630000,-66.619,76.128,-42.479,-25.892,91.215,9.292
54467399021000,-66.619,76.128,-42.479,-25.892,91.215,9.292
54467407627000,-66.619,76.128,-42.479,-25.892,91.215,9.292
54467417575000,-66.619,75.723,-42.479,-25.892,91.215,9.292
54467427677000,-66.619,75.723,-42.479,-25.892,91.215,9.292
54467435764000,-66.619,75.417,-42.789,-25.892,91.215,9.292
54467447788000,-66.619,75.417,-42.789,-25.892,91.215,9.292
54467458225000,-66.619,75.108,-42.789,-25.892,91.215,9.292
54467466129000,-66.619,75.108,-42.789,-25.892,91.215,9.292
54467478397000,-66.619,75.108,-42.789,-25.892,91.215,9.292
54467486301000,-66.288,74.649,-42.789,-25.892,91.215,9.292
54467498416000,-66.288,74.649,-42.789,-25.892,91.215,9.292
54467508335000,-66.288,74.347,-43.175,-25.892,91.215,9.292
54467518527000,-66.288,74.347,-43.175,-25.892,91.215,9.292
54467528568000,-65.985,74.347,-43.175,-25.892,91.215,9.292
54467538272000,-65.985,73.936,-43.477,-25.892,91.215,9.292
54467549137000,-65.985,73.936,-43.477,-25.892,91.215,9.292
54467555820000,-65.635,73.936,-43.477,-25.892,91.215,9.292
54467565982000,-65.635,73.598,-43.797,-25.892,91.215,9.292
54467576023000,-65.635,73.598,-43.797,-25.892,91.215,9.292
54467587467000,-65.635,73.598,-43.797,-25.892,91.215,9.292
54467596622000,-65.281,73.254,-43.797,-25.892,91.215,9.292
54467607608000,-65.281,73.254,-43.797,-25.892,91.215,9.292
54467617404000,-65.281,73.254,-44.145,-25.892,91.215,9.292
54467628238000,-65.281,72.913,-44.145,-25.892,91.215,9.292
54467638584000,-64.927,72.913,-44.145,-25.892,91.215,9.292
54467647586000,-64.927,72.913,-44.145,-25.892,91.215,9.292
54467657810000,-64.927,72.475,-44.145,-25.892,91.215,9.292
54467668308000,-64.927,72.475,-44.145,-25.892,91.215,9.292
54467677463000,-64.927,72.475,-44.145,-25.892,91.215,9.292
54467687473000,-64.927,72.072,-44.145,-25.892,91.215,9.292
54467698215000,-64.927,72.072,-44.145,-25.892,91.215,9.292
54467707248000,-64.927,72.072,-44.145,-25.892,91.215,9.292
54467716495000,-64.927,71.632,-44.145,-25.892,91.215,9.292
54467725528000,-64.927,71.632,-44.145,-25.892,91.215,9.292
54467736515000,-64.927,71.632,-43.753,-25.892,91.215,9.292
54467748386000,-64.927,71.196,-43.753,-25.892,91.215,9.292
54467758396000,-64.927,71.196,-43.753,-25.892,91.215,9.292
54467768314000,-64.927,71.196,-43.346,-25.892,91.215,9.292
54467775669000,-65.239,70.813,-43.346,-25.892,91.215,9.292
54467786258000,-65.239,70.813,-42.659,-25.892,91.215,9.292
54467797519000,-65.239,70.813,-41.95,-25.892,91.215,9.292
54467808322000,-65.239,70.467,-41.258,-25.892,91.215,9.292
54467818607000,-65.239,70.467,-40.802,-25.892,91.215,9.292
54467826602000,-65.581,70.467,-40.802,-25.892,91.215,9.292
54467835514000,-65.581,70.467,-39.946,-25.892,91.215,9.292
54467845584000,-65.581,70.467,-39.946,-25.892,91.215,9.292
54467857547000,-65.581,70.467,-39.049,-25.892,91.215,9.292
54467866916000,-65.581,70.163,-39.049,-25.892,91.215,9.292
54467876407000,-65.581,70.163,-38.423,-25.892,91.215,9.292
54467888217000,-65.581,70.163,-38.423,-25.892,91.215,9.292
54467896762000,-65.581,70.163,-38.423,-25.892,91.215,9.292
54467908328000,-65.581,70.163,-37.486,-25.892,91.215,9.292
54467916202000,-65.581,70.163,-37.486,-25.892,91.215,9.292
54467925785000,-65.581,70.485,-36.371,-25.892,91.215,9.292
54467935672000,-65.581,70.485,-37.009,-25.892,91.215,9.292
54467945713000,-65.581,70.485,-36.549,-25.892,91.215,9.292
54467955875000,-65.581,70.808,-36.549,-25.892,91.215,9.292
54467965702000,-65.581,70.808,-36.549,-25.892,91.215,9.292
54467975711000,-65.581,70.808,-36.549,-25.892,91.215,9.292
54467987186000,-65.581,71.123,-36.549,-25.892,91.215,9.292
54467995914000,-65.581,71.123,-36.235,-25.892,91.215,9.292
54468005405000,-65.581,71.123,-36.235,-25.892,91.215,9.292
54468015415000,-65.221,71.494,-35.794,-25.892,91.215,9.292
54468025394000,-65.221,71.494,-35.794,-25.892,91.215,9.292
54468035617000,-65.221,71.494,-35.439,-25.892,91.215,9.292
54468045566000,-64.917,71.494,-35.036,-25.892,91.215,9.292
54468055515000,-64.917,71.494,-34.532,-25.892,91.215,9.292
54468065525000,-64.917,71.494,-34.076,-25.892,91.215,9.292
54468075534000,-64.51,71.494,-33.106,-25.892,91.215,9.292
54468085910000,-64.51,71.494,-33.106,-25.892,91.215,9.292
54468095859000,-64.51,71.494,-31.838,-25.892,91.215,9.292
54468105808000,-64.132,71.494,-31.242,-25.892,91.215,9.292
54468115848000,-64.132,71.494,-30.58,-25.892,91.215,9.292
54468125797000,-64.132,71.494,-29.99,-25.892,91.215,9.292
54468137149000,-63.779,71.494,-29.404,-25.892,91.215,9.292
54468145542000,-63.779,71.494,-28.2,-25.892,91.215,9.292
54468158145000,-63.779,71.494,-28.2,-25.892,91.215,9.292
54468172397000,-63.42,71.494,-28.636,-25.892,91.215,9.292
54468178684000,-63.42,71.494,-27.866,-25.892,91.215,9.292
54468187381000,-63.103,71.494,-28.171,-25.892,91.215,9.292
54468199161000,-63.103,71.494,-27.835,-25.892,91.215,9.292
54468209049000,-62.696,71.494,-28.174,-25.892,91.215,9.292
54468219608000,-62.104,71.494,-28.174,-25.892,91.215,9.292
54468229404000,-61.15,72.304,-27.583,-25.892,91.215,9.292
54468237857000,-60.134,73.285,-27.916,-25.892,91.215,9.292
54468248447000,-59.377,74.371,-27.916,-25.892,91.215,9.292
54468258274000,-58.472,75.352,-27.916,-25.892,91.215,9.292
54468268466000,-57.601,76.041,-28.275,-25.892,91.215,9.292
54468278873000,-56.998,76.529,-28.275,-25.892,91.215,9.292
54468288974000,-56.452,77.145,-27.921,-25.892,91.215,9.292
54468298740000,-56.452,77.544,-27.921,-25.892,91.215,9.292
54468309024000,-56.137,77.145,-27.921,-25.892,91.215,9.292
54468318241000,-56.137,76.758,-27.562,-25.892,91.215,9.292
54468327579000,-56.887,76.448,-27.562,-25.892,91.215,9.292
54468338932000,-57.274,76.448,-27.562,-25.892,91.215,9.292
54468347660000,-57.775,76.448,-27.164,-25.892,91.215,9.292
54468357151000,-57.445,76.448,-27.164,-25.892,91.215,9.292
54468368350000,-56.96,77.086,-27.164,-25.892,91.215,9.292
54468378543000,-56.357,77.086,-27.164,-25.892,91.215,9.292
54468388919000,-56.357,76.776,-26.81,-25.892,91.215,9.292
54468398532000,-55.663,76.776,-26.81,-25.892,91.215,9.292
54468408512000,-55.303,76.776,-26.81,-25.892,91.215,9.292
54468418888000,-54.871,76.776,-26.81,-25.892,91.215,9.292
54468426731000,-54.425,77.103,-26.81,-25.892,91.215,9.292
54468438510000,-54.1,77.103,-26.81,-25.892,91.215,9.292
54468448978000,-53.615,77.103,-26.81,-25.892,91.215,9.292
54468458988000,-53.615,77.103,-26.81,-25.892,91.215,9.292
54468468082000,-53.615,77.103,-26.433,-25.892,91.215,9.292
54468479038000,-53.615,77.103,-26.433,-25.892,91.215,9.292
54468486698000,-53.615,77.103,-26.433,-25.892,91.215,9.292
54468497989000,-53.615,77.103,-26.433,-25.892,91.215,9.292
54468506748000,-53.296,77.103,-26.433,-25.892,91.215,9.292
54468519138000,-53.296,77.103,-26.433,-25.892,91.215,9.292
54468529270000,-53.296,77.103,-26.433,-25.892,91.215,9.292
54468539066000,-53.296,77.103,-26.433,-25.892,91.215,9.292
54468548953000,-53.296,77.103,-26.433,-25.892,91.215,9.292
54468559024000,-53.296,77.103,-26.433,-25.892,91.215,9.292
54468569095000,-53.296,77.103,-26.433,-25.892,91.215,9.292
54468577732000,-52.991,77.103,-26.433,-25.892,91.215,9.292
54468589176000,-52.991,76.768,-26.433,-25.892,91.215,9.292
54468598514000,-52.991,76.768,-26.433,-25.892,91.215,9.292
54468608615000,-52.991,76.768,-26.433,-25.892,91.215,9.292
54468618656000,-52.991,76.768,-26.433,-25.892,91.215,9.292
54468627780000,-52.991,76.768,-26.102,-25.892,91.215,9.292
54468638950000,-52.991,76.768,-26.102,-25.892,91.215,9.292
54468646671000,-52.991,76.375,-26.102,-25.892,91.215,9.292
54468658603000,-53.296,76.375,-26.102,-25.892,91.215,9.292
54468668338000,-53.296,76.375,-25.722,-25.892,91.215,9.292
54468679233000,-53.296,76.375,-25.722,-25.892,91.215,9.292
54468687442000,-53.296,76.009,-25.722,-25.892,91.215,9.292
54468698795000,-53.666,76.009,-25.722,-25.892,91.215,9.292
54468708835000,-53.666,76.009,-25.311,-25.892,91.215,9.292
54468718997000,-53.666,75.664,-25.311,-25.892,91.215,9.292
54468728275000,-53.972,75.664,-25.311,-25.892,91.215,9.292
54468736423000,-53.972,75.664,-24.982,-25.892,91.215,9.292
54468746463000,-53.972,75.343,-24.982,-25.892,91.215,9.292
54468759098000,-53.972,75.343,-24.982,-25.892,91.215,9.292
54468769290000,-54.3,75.343,-24.652,-25.892,91.215,9.292
54468777927000,-54.3,75.343,-24.652,-25.892,91.215,9.292
54468788913000,-54.3,74.969,-24.652,-25.892,91.215,9.292
54468798923000,-54.3,74.969,-24.652,-25.892,91.215,9.292
54468809360000,-54.3,74.969,-24.327,-25.892,91.215,9.292
54468818943000,-54.3,74.969,-24.327,-25.892,91.215,9.292
54468828922000,-54.3,74.969,-24.327,-25.892,91.215,9.292
54468839420000,-54.3,74.623,-24.327,-25.892,91.215,9.292
54468849582000,-54.3,74.623,-24.327,-25.892,91.215,9.292
54468859653000,-54.3,74.623,-24.327,-25.892,91.215,9.292
54468869297000,-54.3,74.623,-23.987,-25.892,91.215,9.292
54468879856000,-54.3,74.623,-23.987,-25.892,91.215,9.292
54468887363000,-54.3,74.29,-23.987,-25.892,91.215,9.292
54468900211000,-54.3,74.29,-23.686,-25.892,91.215,9.292
54468909793000,-54.3,74.29,-23.686,-25.892,91.215,9.292
54468919101000,-54.3,74.29,-23.686,-25.892,91.215,9.292
54468929416000,-54.3,74.29,-23.378,-25.892,91.215,9.292
54468939426000,-53.942,74.29,-23.378,-25.892,91.215,9.292
54468949100000,-53.942,74.29,-23.378,-25.892,91.215,9.292
54468958225000,-53.942,74.29,-23.074,-25.892,91.215,9.292
54468968509000,-53.942,74.29,-23.074,-25.892,91.215,9.292
54468978641000,-53.614,74.29,-23.074,-25.892,91.215,9.292
54468988742000,-53.614,74.29,-22.698,-25.892,91.215,9.292
54468998477000,-53.614,74.29,-22.698,-25.892,91.215,9.292
54469008579000,-53.614,74.29,-22.395,-25.892,91.215,9.292
54469019565000,-53.225,74.29,-22.395,-25.892,91.215,9.292
54469026798000,-53.225,74.29,-22.029,-25.892,91.215,9.292
54469039066000,-53.225,74.29,-22.029,-25.892,91.215,9.292
54469048282000,-52.811,74.29,-21.648,-25.892,91.215,9.292
54469059696000,-52.811,74.29,-21.648,-25.892,91.215,9.292
54469069614000,-51.68,74.29,-21.262,-25.892,91.215,9.292
54469079837000,-50.678,74.29,-21.262,-25.892,91.215,9.292
54469089359000,-50.081,74.29,-20.9,-25.892,91.215,9.292
54469099643000,-49.248,74.29,-20.9,-25.892,91.215,9.292
54469109622000,-48.552,74.605,-19.939,-25.892,91.215,9.292
54469118564000,-48.014,74.605,-19.385,-25.892,91.215,9.292
54469128482000,-47.408,74.605,-19.014,-25.892,91.215,9.292
54469139621000,-46.75,74.605,-18.707,-25.892,91.215,9.292
54469149326000,-46.277,74.605,-18.247,-25.892,91.215,9.292
54469156803000,-45.484,74.605,-17.746,-25.892,91.215,9.292
54469169681000,-45.484,74.605,-17.281,-25.892,91.215,9.292
54469179660000,-45.484,74.605,-16.599,-25.892,91.215,9.292
54469189670000,-45.484,74.605,-15.978,-25.892,91.215,9.292
54469198886000,-44.909,74.605,-15.216,-25.892,91.215,9.292
54469209384000,-44.909,74.605,-14.8,-25.892,91.215,9.292
54469218204000,-44.153,74.605,-14.8,-25.892,91.215,9.292
54469229862000,-43.572,74.605,-14.8,-25.892,91.215,9.292
54469236850000,-42.623,74.208,-14.8,-25.892,91.215,9.292
54469249729000,-41.278,74.208,-14.8,-25.892,91.215,9.292
54469259952000,-39.479,74.208,-15.152,-25.892,91.215,9.292
54469269748000,-37.978,73.869,-15.611,-25.892,91.215,9.292
54469279727000,-36.335,73.869,-15.086,-25.892,91.215,9.292
54469289737000,-35.105,73.869,-15.086,-25.892,91.215,9.292
54469299472000,-34.169,73.491,-15.086,-25.892,91.215,9.292
54469309146000,-33.381,73.491,-15.086,-25.892,91.215,9.292
54469319828000,-32.7,73.491,-15.086,-25.892,91.215,9.292
54469328281000,-32.048,73.114,-14.459,-25.892,91.215,9.292
54469338840000,-32.048,73.114,-13.373,-25.892,91.215,9.292
54469349826000,-31.542,72.766,-11.971,-25.892,91.215,9.292
54469358463000,-31.542,72.766,-10.156,-25.892,91.215,9.292
54469368289000,-31.542,72.4,-7.747,-25.892,91.215,9.292
54469379825000,-31.102,72.4,-5.931,-25.892,91.215,9.292
54469389041000,-31.102,71.68,-3.258,-25.892,91.215,9.292
54469399875000,-31.102,70.923,-1.102,-25.892,91.215,9.292
54469409122000,-31.589,70.52,0.51,-25.892,91.215,9.292
54469419834000,-32.271,70.52,3.076,-25.892,91.215,9.292
54469429843000,-32.914,70.52,5.453,-25.892,91.215,9.292
54469440189000,-33.449,70.52,8.215,-25.892,91.215,9.292
54469449863000,-33.977,70.52,10.588,-25.892,91.215,9.292
54469459873000,-33.977,70.845,13.158,-25.892,91.215,9.292
54469469028000,-34.966,71.248,15.342,-25.892,91.215,9.292
54469479892000,-36.104,72.02,17.501,-25.892,91.215,9.292
54469488437000,-37.323,73.416,19.645,-25.892,91.215,9.292
54469499942000,-38.268,76.126,21.782,-25.892,91.215,9.292
54469509983000,-39.306,78.731,24.63,-25.892,91.215,9.292
54469520145000,-40.204,81.647,26.369,-25.892,91.215,9.292
54469529941000,-40.714,84.319,27.062,-25.892,91.215,9.292
54469540103000,-40.714,86.731,27.826,-25.892,91.215,9.292
54469549411000,-41.124,88.95,30.811,-25.892,91.215,9.292
